type_id,group_id,type_name,group_name,category_id,category_name
1105,147,Small Remote Capacitor Transmitter I Blueprint,Remote Capacitor Transmitter Blueprint,9,Blueprint
1106,148,Small Energy Nosferatu I Blueprint,Energy Nosferatu Blueprint,9,Blueprint
1109,151,Small Energy Neutralizer I Blueprint,Energy Neutralizer Blueprint,9,Blueprint
1112,154,75mm Gatling Rail I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1113,154,Light Electron Blaster I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1114,154,Light Ion Blaster I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1115,154,Light Neutron Blaster I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1116,154,150mm Railgun I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1117,154,Heavy Electron Blaster I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1118,154,Dual 150mm Railgun I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1119,154,Heavy Neutron Blaster I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1120,154,Heavy Ion Blaster I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1121,154,250mm Railgun I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1122,154,Electron Blaster Cannon I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1123,154,Dual 250mm Railgun I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1124,154,Neutron Blaster Cannon I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1125,154,425mm Railgun I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1126,154,Ion Blaster Cannon I Blueprint,Hybrid Weapon Blueprint,9,Blueprint
1128,156,Medium Capacitor Booster I Blueprint,Capacitor Booster Blueprint,9,Blueprint
1129,157,Multispectrum Shield Hardener I Blueprint,Shield Hardener Blueprint,9,Blueprint
1130,167,Iron Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1131,167,Tungsten Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1132,167,Iridium Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1133,167,Lead Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1134,167,Thorium Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1135,167,Uranium Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1136,167,Plutonium Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1137,167,Antimatter Charge S Blueprint,Hybrid Charge Blueprint,9,Blueprint
1138,167,Iron Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1139,167,Tungsten Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1140,167,Iridium Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1141,167,Lead Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1142,167,Thorium Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1143,167,Uranium Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1144,167,Plutonium Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1145,167,Antimatter Charge M Blueprint,Hybrid Charge Blueprint,9,Blueprint
1146,167,Iron Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1147,167,Tungsten Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1148,167,Iridium Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1149,167,Lead Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1150,167,Thorium Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1151,167,Uranium Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1152,167,Plutonium Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1153,167,Antimatter Charge L Blueprint,Hybrid Charge Blueprint,9,Blueprint
1154,168,Radio S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1155,168,Microwave S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1156,168,Infrared S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1157,168,Standard S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1158,168,Ultraviolet S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1159,168,Xray S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1160,168,Gamma S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1161,168,Multifrequency S Blueprint,Frequency Crystal Blueprint,9,Blueprint
1162,168,Radio M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1163,168,Microwave M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1164,168,Infrared M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1165,168,Standard M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1166,168,Ultraviolet M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1167,168,Xray M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1168,168,Gamma M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1169,168,Multifrequency M Blueprint,Frequency Crystal Blueprint,9,Blueprint
1170,168,Radio L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1171,168,Microwave L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1172,168,Infrared L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1173,168,Standard L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1174,168,Ultraviolet L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1175,168,Xray L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1176,168,Gamma L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1177,168,Multifrequency L Blueprint,Frequency Crystal Blueprint,9,Blueprint
1178,169,Cap Booster 25 Blueprint,Capacitor Booster Charge Blueprint,9,Blueprint
1179,169,Cap Booster 50 Blueprint,Capacitor Booster Charge Blueprint,9,Blueprint
1182,96,Auto Targeting System I,Automated Targeting System,7,Module
1183,62,Small Armor Repairer II,Armor Repair Unit,7,Module
1184,142,Small Armor Repairer II Blueprint,Armor Repair Unit Blueprint,9,Blueprint
1185,61,Small Cap Battery I,Capacitor Battery,7,Module
1186,141,Small Cap Battery I Blueprint,Capacitor Battery Blueprint,9,Blueprint
1190,67,Small Remote Capacitor Transmitter II,Remote Capacitor Transmitter,7,Module
1191,147,Small Remote Capacitor Transmitter II Blueprint,Remote Capacitor Transmitter Blueprint,9,Blueprint
1192,764,'Basic' Overdrive Injector System,Overdrive Injector System,7,Module
1193,98,'Basic' EM Coating,Armor Coating,7,Module
1194,99,Amarr Sentry Gun,Sentry Gun,11,Entity
1195,43,Cap Recharger I,Capacitor Recharger,7,Module
1196,123,Cap Recharger I Blueprint,Capacitor Recharger Blueprint,9,Blueprint
1197,98,EM Coating I,Armor Coating,7,Module
1198,98,EM Coating II,Armor Coating,7,Module
1201,100,Wasp I,Combat Drone,18,Drone
1202,101,Civilian Mining Drone,Mining Drone,18,Drone
1204,163,EM Coating I Blueprint,Armor Coating Blueprint,9,Blueprint
1205,163,EM Coating II Blueprint,Armor Coating Blueprint,9,Blueprint
1208,162,Auto Targeting System I Blueprint,Automated Targeting System Blueprint,9,Blueprint
1210,160,Burst Jammer I Blueprint,Burst Jammer Blueprint,9,Blueprint
1212,161,Passive Targeter I Blueprint,Passive Targeting System Blueprint,9,Blueprint
1214,176,Wasp I Blueprint,Combat Drone Blueprint,9,Blueprint
1216,166,Mjolnir Auto-Targeting Light Missile I Blueprint,Missile Blueprint,9,Blueprint
1217,174,Python Mine Blueprint,Mine Blueprint,9,Blueprint
1218,177,Civilian Mining Drone Blueprint,Mining Drone Blueprint,9,Blueprint
1220,166,Scourge Rocket Blueprint,Missile Blueprint,9,Blueprint
1221,166,Scourge Torpedo Blueprint,Missile Blueprint,9,Blueprint
1223,451,Bistot,Bistot,25,Asteroid
1224,459,Pyroxeres,Pyroxeres,25,Asteroid
1225,452,Crokite,Crokite,25,Asteroid
1226,456,Jaspet,Jaspet,25,Asteroid
1227,469,Omber,Omber,25,Asteroid
1228,460,Scordite,Scordite,25,Asteroid
1229,467,Gneiss,Gneiss,25,Asteroid
1230,462,Veldspar,Veldspar,25,Asteroid
1231,455,Hemorphite,Hemorphite,25,Asteroid
1232,453,Dark Ochre,Dark Ochre,25,Asteroid
1233,237,Polaris Enigma Frigate,Corvette,6,Ship
1236,764,Overdrive Injector System II,Overdrive Injector System,7,Module
1237,158,Overdrive Injector System II Blueprint,Hull Mods Blueprint,9,Blueprint
1240,78,'Basic' Reinforced Bulkheads,Reinforced Bulkhead,7,Module
1242,763,'Basic' Nanofiber Internal Structure,Nanofiber Internal Structure,7,Module
1244,764,Overdrive Injector System I,Overdrive Injector System,7,Module
1245,158,Overdrive Injector System I Blueprint,Hull Mods Blueprint,9,Blueprint
1246,768,Capacitor Flux Coil I,Capacitor Flux Coil,7,Module
1247,137,Capacitor Flux Coil I Blueprint,Power Manager Blueprint,9,Blueprint
1248,768,Capacitor Flux Coil II,Capacitor Flux Coil,7,Module
1249,137,Capacitor Flux Coil II Blueprint,Power Manager Blueprint,9,Blueprint
1254,770,Shield Flux Coil I,Shield Flux Coil,7,Module
1255,137,Shield Flux Coil I Blueprint,Power Manager Blueprint,9,Blueprint
1256,770,Shield Flux Coil II,Shield Flux Coil,7,Module
1257,137,Shield Flux Coil II Blueprint,Power Manager Blueprint,9,Blueprint
1262,98,'Basic' Explosive Coating,Armor Coating,7,Module
1264,98,Explosive Coating I,Armor Coating,7,Module
1265,163,Explosive Coating I Blueprint,Armor Coating Blueprint,9,Blueprint
1266,98,Explosive Coating II,Armor Coating,7,Module
1267,163,Explosive Coating II Blueprint,Armor Coating Blueprint,9,Blueprint
1272,98,'Basic' Layered Coating,Armor Coating,7,Module
1274,98,Layered Coating I,Armor Coating,7,Module
1275,163,Layered Coating I Blueprint,Armor Coating Blueprint,9,Blueprint
1276,98,Layered Coating II,Armor Coating,7,Module
1277,163,Layered Coating II Blueprint,Armor Coating Blueprint,9,Blueprint
1282,98,'Basic' Kinetic Coating,Armor Coating,7,Module
1284,98,Kinetic Coating I,Armor Coating,7,Module
1285,163,Kinetic Coating I Blueprint,Armor Coating Blueprint,9,Blueprint
1286,98,Kinetic Coating II,Armor Coating,7,Module
1287,163,Kinetic Coating II Blueprint,Armor Coating Blueprint,9,Blueprint
1292,98,'Basic' Thermal Coating,Armor Coating,7,Module
1294,98,Thermal Coating I,Armor Coating,7,Module
1295,163,Thermal Coating I Blueprint,Armor Coating Blueprint,9,Blueprint
1296,98,Thermal Coating II,Armor Coating,7,Module
1297,163,Thermal Coating II Blueprint,Armor Coating Blueprint,9,Blueprint
1302,98,'Basic' Multispectrum Coating,Armor Coating,7,Module
1304,98,Multispectrum Coating I,Armor Coating,7,Module
1305,163,Multispectrum Coating I Blueprint,Armor Coating Blueprint,9,Blueprint
1306,98,Multispectrum Coating II,Armor Coating,7,Module
1307,163,Multispectrum Coating II Blueprint,Armor Coating Blueprint,9,Blueprint
1315,765,'Basic' Expanded Cargohold,Expanded Cargohold,7,Module
1317,765,Expanded Cargohold I,Expanded Cargohold,7,Module
1318,158,Expanded Cargohold I Blueprint,Hull Mods Blueprint,9,Blueprint
1319,765,Expanded Cargohold II,Expanded Cargohold,7,Module
1320,158,Expanded Cargohold II Blueprint,Hull Mods Blueprint,9,Blueprint
1333,78,Reinforced Bulkheads I,Reinforced Bulkhead,7,Module
1334,158,Reinforced Bulkheads I Blueprint,Hull Mods Blueprint,9,Blueprint
1335,78,Reinforced Bulkheads II,Reinforced Bulkhead,7,Module
1336,158,Reinforced Bulkheads II Blueprint,Hull Mods Blueprint,9,Blueprint
1351,769,'Basic' Reactor Control Unit,Reactor Control Unit,7,Module
1353,769,Reactor Control Unit I,Reactor Control Unit,7,Module
1354,137,Reactor Control Unit I Blueprint,Power Manager Blueprint,9,Blueprint
1355,769,Reactor Control Unit II,Reactor Control Unit,7,Module
1356,137,Reactor Control Unit II Blueprint,Power Manager Blueprint,9,Blueprint
1373,1,CharacterType,Character,1,Owner
1374,1,CharacterLegacy10,Character,1,Owner
1375,1,CharacterLegacy3,Character,1,Owner
1376,1,CharacterLegacy4,Character,1,Owner
1377,1,CharacterLegacy5,Character,1,Owner
1378,1,CharacterLegacy6,Character,1,Owner
1379,1,CharacterLegacy11,Character,1,Owner
1380,1,CharacterLegacy2,Character,1,Owner
1381,1,CharacterLegacy12,Character,1,Owner
1382,1,CharacterLegacy9,Character,1,Owner
1383,1,CharacterLegacy1,Character,1,Owner
1384,1,CharacterLegacy7,Character,1,Owner
1385,1,CharacterLegacy8,Character,1,Owner
1386,1,CharacterLegacy13,Character,1,Owner
1401,762,'Basic' Inertial Stabilizers,Inertial Stabilizer,7,Module
1403,762,Inertial Stabilizers I,Inertial Stabilizer,7,Module
1404,158,Inertial Stabilizers I Blueprint,Hull Mods Blueprint,9,Blueprint
1405,762,Inertial Stabilizers II,Inertial Stabilizer,7,Module
1406,158,Inertial Stabilizers II Blueprint,Hull Mods Blueprint,9,Blueprint
1419,57,'Basic' Shield Power Relay,Shield Power Relay,7,Module
1422,57,Shield Power Relay II,Shield Power Relay,7,Module
1423,137,Shield Power Relay II Blueprint,Power Manager Blueprint,9,Blueprint
1436,96,Auto Targeting System II,Automated Targeting System,7,Module
1437,162,Auto Targeting System II Blueprint,Automated Targeting System Blueprint,9,Blueprint
1445,767,Capacitor Power Relay I,Capacitor Power Relay,7,Module
1446,137,Capacitor Power Relay I Blueprint,Power Manager Blueprint,9,Blueprint
1447,767,Capacitor Power Relay II,Capacitor Power Relay,7,Module
1448,137,Capacitor Power Relay II Blueprint,Power Manager Blueprint,9,Blueprint
1529,15,Caldari Administrative Station,Station,3,Station
1530,15,Caldari Research Station,Station,3,Station
1531,15,Caldari Trading Station,Station,3,Station
1537,766,'Basic' Power Diagnostic System,Power Diagnostic System,7,Module
1539,766,Power Diagnostic System I,Power Diagnostic System,7,Module
1540,137,Power Diagnostic System I Blueprint,Power Manager Blueprint,9,Blueprint
1541,766,Power Diagnostic System II,Power Diagnostic System,7,Module
1542,137,Power Diagnostic System II Blueprint,Power Manager Blueprint,9,Blueprint
1547,72,Small Proton Smartbomb I,Smart Bomb,7,Module
1548,152,Small Proton Smartbomb I Blueprint,Smart Bomb Blueprint,9,Blueprint
1549,72,Small Proton Smartbomb II,Smart Bomb,7,Module
1550,152,Small Proton Smartbomb II Blueprint,Smart Bomb Blueprint,9,Blueprint
1551,72,Small Graviton Smartbomb I,Smart Bomb,7,Module
1552,152,Small Graviton Smartbomb I Blueprint,Smart Bomb Blueprint,9,Blueprint
1553,72,Small Graviton Smartbomb II,Smart Bomb,7,Module
1554,152,Small Graviton Smartbomb II Blueprint,Smart Bomb Blueprint,9,Blueprint
1557,72,Small Plasma Smartbomb I,Smart Bomb,7,Module
1558,152,Small Plasma Smartbomb I Blueprint,Smart Bomb Blueprint,9,Blueprint
1559,72,Small Plasma Smartbomb II,Smart Bomb,7,Module
1560,152,Small Plasma Smartbomb II Blueprint,Smart Bomb Blueprint,9,Blueprint
1563,72,Small EMP Smartbomb I,Smart Bomb,7,Module
1564,152,Small EMP Smartbomb I Blueprint,Smart Bomb Blueprint,9,Blueprint
1565,72,Small EMP Smartbomb II,Smart Bomb,7,Module
1566,152,Small EMP Smartbomb II Blueprint,Smart Bomb Blueprint,9,Blueprint
1601,190,Amarr Bonus,Bloodline Bonus,14,Bonus
1602,190,Ni-Kunni Bonus,Bloodline Bonus,14,Bonus
1603,190,Civire Bonus,Bloodline Bonus,14,Bonus
1604,190,Deteis Bonus,Bloodline Bonus,14,Bonus
1605,190,Gallente Bonus,Bloodline Bonus,14,Bonus
1606,190,Intaki Bonus,Bloodline Bonus,14,Bonus
1607,190,Sebiestor Bonus,Bloodline Bonus,14,Bonus
1608,190,Brutor Bonus,Bloodline Bonus,14,Bonus
1611,191,Computer Empathy Bonus,Physical Benefit,14,Bonus
1612,191,Ordered Mind Bonus,Physical Benefit,14,Bonus
1613,191,Standard DNA Pattern Bonus,Physical Benefit,14,Bonus
1614,191,Killer Instinct Bonus,Physical Benefit,14,Bonus
1615,191,Deft Hands Bonus,Physical Benefit,14,Bonus
1616,191,Structural Understanding Bonus,Physical Benefit,14,Bonus
1617,191,Creative Bonus,Physical Benefit,14,Bonus
1618,191,Glib Tongue Bonus,Physical Benefit,14,Bonus
1619,191,August Demeanor Bonus,Physical Benefit,14,Bonus
1620,191,Superior Motion Sense Bonus,Physical Benefit,14,Bonus
1621,191,High-G Tolerance Bonus,Physical Benefit,14,Bonus
1622,191,Vector Reckoning Bonus,Physical Benefit,14,Bonus
1623,191,Stratum Form Feel Bonus,Physical Benefit,14,Bonus
1624,191,Doctrine Ingrained Bonus,Physical Benefit,14,Bonus
1625,191,Three Dimensional Thinking Bonus,Physical Benefit,14,Bonus
1626,191,Swift Neural Grafting Bonus,Physical Benefit,14,Bonus
1627,191,Booster Immunity Bonus,Physical Benefit,14,Bonus
1628,193,Algiophobia Bonus,Phobia Handicap,14,Bonus
1629,193,Barophobia Bonus,Phobia Handicap,14,Bonus
1630,193,Cenophobia Bonus,Phobia Handicap,14,Bonus
1631,193,Claustrophobia Bonus,Phobia Handicap,14,Bonus
1632,193,Monophobia Bonus,Phobia Handicap,14,Bonus
1633,193,Mysophobia Bonus,Phobia Handicap,14,Bonus
1634,193,Taphephobia Bonus,Phobia Handicap,14,Bonus
1635,193,Xenophobia Bonus,Phobia Handicap,14,Bonus
1636,192,Mechanical Inaptitude Bonus,Physical Handicap,14,Bonus
1639,192,Weak Double-helix Bond Bonus,Physical Handicap,14,Bonus
1640,192,Short Attention Span Bonus,Physical Handicap,14,Bonus
1641,192,Wasteful Bonus,Physical Handicap,14,Bonus
1642,192,Trigger-happy Bonus,Physical Handicap,14,Bonus
1643,192,Epileptic Bonus,Physical Handicap,14,Bonus
1644,192,Strong Immunity System Bonus,Physical Handicap,14,Bonus
1650,195,Amarr Military Academy Pilot Bonus,Amarr Education,14,Bonus
1651,195,Amarr Military Academy Gunner Bonus,Amarr Education,14,Bonus
1652,195,Amarr Technical School Engineering Bonus,Amarr Education,14,Bonus
1653,195,Amarr Technical School Electronics Bonus,Amarr Education,14,Bonus
1654,195,Amarr Business School Commerce Bonus,Amarr Education,14,Bonus
1655,195,Amarr Business School Industry Bonus,Amarr Education,14,Bonus
1657,196,Caldari Military Academy Pilot Bonus,Caldari Education,14,Bonus
1658,196,Caldari Military Academy Gunner Bonus,Caldari Education,14,Bonus
1659,196,Caldari Technical School Engineering Bonus,Caldari Education,14,Bonus
1660,196,Caldari Technical School Electronics Bonus,Caldari Education,14,Bonus
1661,196,Caldari Business School Commerce Bonus,Caldari Education,14,Bonus
1662,196,Caldari Business School Industry Bonus,Caldari Education,14,Bonus
1663,197,Gallente Military Academy Pilot Bonus,Gallente Education,14,Bonus
1664,197,Gallente Military Academy Gunner Bonus,Gallente Education,14,Bonus
1665,197,Gallente Technical School Engineering Bonus,Gallente Education,14,Bonus
1666,197,Gallente Technical School Electronics Bonus,Gallente Education,14,Bonus
1667,197,Gallente Business School Commerce Bonus,Gallente Education,14,Bonus
1668,197,Gallente Business School Industry Bonus,Gallente Education,14,Bonus
1669,198,Minmatar Military Academy Pilot Bonus,Minmatar Education,14,Bonus
1670,198,Minmatar Military Academy Gunner Bonus,Minmatar Education,14,Bonus
1671,198,Minmatar Technical School Engineering Bonus,Minmatar Education,14,Bonus
1672,198,Minmatar Technical School Electronic Bonus,Minmatar Education,14,Bonus
1673,198,Minmatar Business School Commerce Bonus,Minmatar Education,14,Bonus
1674,198,Minmatar Business School Industry Bonus,Minmatar Education,14,Bonus
1675,199,Bounty Hunter Bonus,Career Bonus,14,Bonus
1676,199,Scientist Bonus,Career Bonus,14,Bonus
1677,199,Industrialist Bonus,Career Bonus,14,Bonus
1678,199,Corporate Magnate Bonus,Career Bonus,14,Bonus
1679,199,Covert-op Bonus,Career Bonus,14,Bonus
1680,199,Navy Captain Bonus,Career Bonus,14,Bonus
1798,295,'Basic' EM Shield Amplifier,Shield Resistance Amplifier,7,Module
1800,295,'Basic' Thermal Shield Amplifier,Shield Resistance Amplifier,7,Module
1802,295,'Basic' Kinetic Shield Amplifier,Shield Resistance Amplifier,7,Module
1804,295,'Basic' Explosive Shield Amplifier,Shield Resistance Amplifier,7,Module
1808,295,EM Shield Amplifier I,Shield Resistance Amplifier,7,Module
1809,296,EM Shield Amplifier I Blueprint,Shield Resistance Amplifier Blueprint,9,Blueprint
1810,394,Scourge Auto-Targeting Light Missile I,Auto-Targeting Light Missile,8,Charge
1811,166,Scourge Auto-Targeting Light Missile I Blueprint,Missile Blueprint,9,Blueprint
1814,394,Nova Auto-Targeting Light Missile I,Auto-Targeting Light Missile,8,Charge
1815,166,Nova Auto-Targeting Light Missile I Blueprint,Missile Blueprint,9,Blueprint
1816,394,Inferno Auto-Targeting Light Missile I,Auto-Targeting Light Missile,8,Charge
1817,166,Inferno Auto-Targeting Light Missile I Blueprint,Missile Blueprint,9,Blueprint
1818,395,Scourge Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,8,Charge
1819,166,Scourge Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,9,Blueprint
1820,395,Mjolnir Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,8,Charge
1821,166,Mjolnir Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,9,Blueprint
1822,395,Nova Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,8,Charge
1823,166,Nova Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,9,Blueprint
1824,395,Inferno Auto-Targeting Heavy Missile I,Auto-Targeting Heavy Missile,8,Charge
1825,166,Inferno Auto-Targeting Heavy Missile I Blueprint,Missile Blueprint,9,Blueprint
1826,396,Scourge Auto-Targeting Cruise Missile I,Auto-Targeting Cruise Missile,8,Charge
1827,166,Scourge Auto-Targeting Cruise Missile I Blueprint,Missile Blueprint,9,Blueprint
1828,396,Mjolnir Auto-Targeting Cruise Missile I,Auto-Targeting Cruise Missile,8,Charge
1829,166,Mjolnir Auto-Targeting Cruise Missile I Blueprint,Missile Blueprint,9,Blueprint
1830,396,Nova Auto-Targeting Cruise Missile I,Auto-Targeting Cruise Missile,8,Charge
1831,166,Nova Auto-Targeting Cruise Missile I Blueprint,Missile Blueprint,9,Blueprint
